ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
undercity.obj;16826.83;62.54521;15418.95;0;179.5;0;;239598;wmo
lorderonzeppelin02.obj;16800.41;56.65628;15004.03;0;168.5;0;;454944;wmo
lorderonzeppelin_nd_transport02.obj;16734.23;53.70455;14996.21;0;199.5;0;;2563590;wmo
tirisfallgladecanopytree03.obj;16645.61;53.87054;15002.14;-5.55403;156.291;3.05722;1.288086;88575;m2
tirisfallgladecanopytree02.obj;16631.65;56.15658;14990.1;3;46.9357;-6;1.069336;88574;m2
tirisfallgladecanopytree02.obj;16570.3;45.31549;15034.78;0.5;41.504;-10;1;88570;m2
tirisfallgladecanopytree06.obj;16625.03;55.57365;14993.21;0;231.089;0;1.199219;88577;m2
tirisfallgladecanopytree03.obj;17092.19;60.70708;15444.26;0;254.056;0;1.195313;5497746;m2
tirisfallgladecanopytree05.obj;17001.19;38.85318;15186.66;0;186.938;-0.5;1.170898;332929;m2
tirisfallgladecanopytree05.obj;16558.89;46.21378;15044.66;0;202.894;0;1.15918;88572;m2
tirisfallgladecanopytree06.obj;16560.68;37.04567;15176.07;0.5;359.879;-6.5;1.086914;139641;m2
silverpinetree02.obj;16538.22;43.1259;15487.02;0;54.86041;-1.5;0.734375;199998;m2
tirisfallgladecanopytree06.obj;17011.87;36.0682;15179.35;0;184.686;1;1.077148;332927;m2
tirisfallgladecanopytree04.obj;16561.43;40.2442;15160.18;-6;358.5;5.5;0.9599609;139637;m2
tirisfallgladecanopytree06.obj;17062.88;42.25714;15012.05;3.5;63.5;-1;1;132689;m2
tirisfallgladecanopytree06.obj;16746.77;60.55501;15466.99;3.5;52;-1;1;5496624;m2
tirisfallgladecanopytree04.obj;16503.9;35.11843;14987.56;-0.5;12.5444;9.5;0.9384766;127504;m2
tirisfallgladecanopytree06.obj;16515.6;49.22515;15147.21;2;341.347;-1.5;1;88573;m2
tirisfallgladecanopytree06.obj;16899.81;10.63659;15153.11;-3.5;236.466;-2.5;0.9609375;332930;m2
tirisfallgladecanopytree06.obj;17019.23;60.55743;15366.86;-3.5;148.966;-2.5;0.9609375;5496593;m2
tirisfallgladecanopytree06.obj;16633.87;60.30459;15381.02;-3.5;325.966;-2.5;0.9609375;5496610;m2
