ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
brokenbarrel01.obj;-4.130697000;4.387718000;1.839872000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
brokenbarrel02.obj;-5.241707000;3.276709000;1.839872000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
brokenbarrel02.obj;8.922948000;5.268614000;1.839872000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
brokenbarrel01.obj;8.266400000;-4.532078000;1.839872000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
brokenbarrel02.obj;-7.021516000;-5.551049000;1.839872000;0.169349500000000;0.000000000000000;0.000000000000000;-0.985556100000000;1;Default
brokenbarrel02.obj;3.728805000;5.464745000;1.839872000;-0.241921900000000;0.000000000000000;0.000000000000000;-0.970295700000000;1;Default
blastedlandsbonepile03.obj;2.110222000;3.369281000;1.839452000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
blastedlandsbonepile02.obj;2.201232000;4.204642000;1.874522000;0.662620000000000;0.000000000000000;0.000000000000000;0.748955700000000;1.1;Default
battlegladeboneshumandark.obj;2.897250000;4.155313000;1.817613000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
blastedlandsspine01.obj;-7.094976000;2.027225000;1.827516000;0.868198800000000;0.000000000000000;0.000000000000000;0.496216600000000;0.9999999;Default
blastedlandsbonepile02.obj;-7.010911000;1.565674000;1.900088000;0.143492600000000;0.000000000000000;0.000000000000000;-0.989651400000000;0.9999999;Default
blastedlandsbonepile03.obj;-6.579165000;2.548291000;1.867694000;0.984807700000000;0.000000000000000;0.000000000000000;0.173648200000000;1;Default
blastedlandsspine01.obj;6.366816000;-3.939529000;1.827516000;0.629320400000000;0.000000000000000;0.000000000000000;-0.777146000000000;0.9999998;Default
blastedlandsbonepile02.obj;6.140643000;-3.528503000;1.900088000;0.953716900000000;0.000000000000000;0.000000000000000;0.300705800000000;1;Default
blastedlandsbonepile03.obj;6.042995000;-4.597337000;1.867694000;0.329690600000000;0.000000000000000;0.000000000000000;-0.944089100000000;0.9999999;Default
blastedlandsbonepile02.obj;-4.989165000;-5.521956000;1.874522000;0.662620000000000;0.000000000000000;0.000000000000000;0.748955700000000;1.1;Default
blastedlandsbonepile03.obj;-5.080176000;-6.357317000;1.839452000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
