ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
webdangle01.obj;10.634680000;11.394240000;2.006021000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.6369427;Default
webdangle01.obj;11.726920000;4.384482000;6.466252000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.5307856;Default
webdangle01.obj;5.825785000;-3.695363000;5.785314000;0.998848400000000;0.000000000000000;0.000000000000000;0.047978150000000;0.5693882;Default
webdangle01.obj;5.825785000;1.737126000;5.347509000;0.998848400000000;0.000000000000000;0.000000000000000;0.047978140000000;0.770382;Default
webdangle01.obj;12.575880000;-0.976025700;7.714453000;0.746057400000000;0.000000000000000;0.000000000000000;-0.665881600000000;1.036286;Default
webdangle01.obj;12.575880000;11.689010000;7.714453000;0.746057400000000;0.000000000000000;0.000000000000000;-0.665881600000000;1.036286;Default
webstretch01.obj;6.155996000;-1.570534000;1.577362000;0.997858900000000;0.000000000000000;0.000000000000000;0.065403170000000;0.6849315;Default
webstretch01.obj;13.055370000;4.276450000;1.200600000;0.716301900000000;0.000000000000000;0.000000000000000;-0.697790400000000;0.6849315;Default
webstretch01.obj;6.968864000;4.276450000;1.574448000;0.697790400000000;0.000000000000000;0.000000000000000;0.716302000000000;0.5904582;Default
webstretch01.obj;6.188752000;-0.332672100;1.362761000;-0.065403220000000;0.000000000000000;0.000000000000000;-0.997858900000000;0.6849313;Default
webstretch01.obj;13.055370000;-7.493162000;0.877214700;0.716301900000000;0.000000000000000;0.000000000000000;-0.697790400000000;0.611546;Default
battlegladeboneshumandark.obj;10.122090000;7.707465000;-0.507463300;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;A
battlegladeboneshumandark.obj;2.013148000;-0.680243600;-0.488410700;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;A
battlegladeboneshumandark.obj;9.045597000;9.740116000;4.271169000;0.754709600000000;0.000000000000000;0.000000000000000;-0.656059000000000;1;A
blastedlandsbonepile02.obj;14.372740000;-3.715811000;-0.440616400;-0.013089570000000;0.000000000000000;0.000000000000000;-0.999914300000000;1;A
blastedlandsbonepile03.obj;15.087000000;-2.914706000;-0.473010800;0.999847700000000;0.000000000000000;0.000000000000000;0.017452400000000;1;A
