ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
undead_empty_hook.obj;-2.572111000;-1.508834000;11.364770000;0.909372800000000;0.000000000000000;0.000000000000000;0.415982100000000;0.406126;Default
undead_empty_hook.obj;0.587928600;1.180444000;12.046570000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.3487632;Default
bodyshrouded.obj;2.035765000;2.830330000;8.221193000;0.097613470000000;0.563772700000000;0.038795840000000;-0.819223300000000;0.7311813;Default
webdangle01.obj;-4.217795000;4.497342000;3.594171000;0.707106700000000;0.000000000000000;0.000000000000000;-0.707106800000000;1;Default
coffinlid.obj;2.233510000;2.478643000;8.359331000;0.008579929000000;0.617662800000000;0.006256814000000;-0.786371300000000;0.7990092;Default
karazahnweb02.obj;-4.169910000;9.989613000;10.054350000;0.947457700000000;0.091630480000000;0.031021810000000;-0.304902300000000;1.014397;Default
karazahnweb02.obj;-6.137345000;0.741929800;11.859870000;0.338128900000000;0.820502800000000;0.229808100000000;-0.399540100000000;0.6915093;Default
karazahnweb03.obj;-0.226470100;-1.406187000;15.731350000;-0.055163060000000;0.118297000000000;0.419002600000000;-0.898554200000000;0.7845435;Default
floorcandlesstraight02.obj;-8.747515000;-0.267881600;0.106527500;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1;Default
innbed.obj;-6.343358000;0.000000000;7.387982000;0.000000075497900;0.000000000000000;0.000000000000000;-1.000000000000000;1;Default
karazahnbookshelfsmall.obj;-4.289066000;8.809160000;0.040662130;0.000000075497900;0.000000000000000;0.000000000000000;-1.000000000000000;0.8587561;Default
karazahnbookshelfsmall.obj;-4.256949000;-4.233428000;0.052129110;0.997332600000000;0.000000000000000;0.000000000000000;-0.072991010000000;1;Default
scholme_bookshelflarge.obj;-0.539011400;-4.507902000;7.365599000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.7990092;Default
karazahnbookshelfsmall.obj;-3.423690000;-4.625989000;7.311786000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1;Default
skullcandle01.obj;-2.031749000;-3.929716000;11.655520000;0.887010800000000;0.000000000000000;0.000000000000000;0.461748600000000;1;Default
skullcandle02.obj;-2.317165000;-3.929716000;11.655520000;0.608761500000000;0.000000000000000;0.000000000000000;0.793353300000000;1;Default
scholme_purplerug.obj;-2.540455000;0.000000000;0.122905300;0.999689800000000;0.000000000000000;0.000000000000000;-0.024908350000000;1;Default
karazahnbookshelfsmall.obj;0.113864900;-4.233428000;0.052129110;0.998113100000000;0.000000000000000;0.000000000000000;0.061402360000000;1.1935;Default
skullcandle02.obj;-5.473095000;-3.573959000;4.390596000;0.876726800000000;0.000000000000000;0.000000000000000;0.480988700000000;1.435375;Default
scholme_purplerug.obj;-5.738745000;0.000000000;7.424823000;0.999689800000000;0.000000000000000;0.000000000000000;-0.024908350000000;1;Default
chest01.obj;-3.596398000;-0.024317850;7.408520000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1;Default
webdangle01.obj;0.364591600;4.497342000;10.763070000;0.707106700000000;0.000000000000000;0.000000000000000;-0.707106800000000;1;Default
floorcandlesstraight02.obj;-0.045430710;8.419157000;7.410967000;0.705160600000000;0.000000000000000;0.000000000000000;-0.709047700000000;0.9999999;Default
chest01.obj;1.747644000;9.010160000;0.076570300;0.743421200000000;0.000000000000000;0.000000000000000;0.668823500000000;1;Default
globe01.obj;-3.710576000;-4.036315000;4.321633000;0.909971000000000;0.000000000000000;0.000000000000000;0.414671900000000;0.9999999;Default
lunarnewyear_heroportrait_sc.obj;-9.816193000;0.000000000;4.311106000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1.4644;Default
coffin.obj;2.362337000;3.748197000;8.740833000;-0.009234021000000;0.624583500000000;0.007385942000000;-0.780868500000000;1;Default
coffinlid.obj;2.362337000;3.847329000;8.649677000;-0.009234021000000;0.624583500000000;0.007385942000000;-0.780868500000000;1;Default
coffin.obj;2.264229000;2.797584000;8.464052000;0.038741380000000;0.618145100000000;-0.021732480000000;-0.784807900000000;0.7990092;Default
undeadhookarm01.obj;-1.337262000;10.292050000;13.120260000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.368667;Default
karazahnweb03.obj;-0.847003800;10.914470000;15.731350000;0.596367800000000;-0.212631100000000;0.379928100000000;-0.674379800000000;0.7845435;Default
undead_empty_hook.obj;3.888519000;-0.640116000;3.605487000;0.951071000000000;0.000000000000000;0.000000000000000;-0.308972400000000;0.3487632;Default
