ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
blastedlandsbonepile02.obj;1.404369000;6.731579000;4.160525000;0.793353400000000;0.000000000000000;0.000000000000000;-0.608761300000000;1.1;Default
battlegladeboneshumandark.obj;0.708259600;6.683563000;4.103616000;0.754709600000000;0.000000000000000;0.000000000000000;-0.656059000000000;1;Default
blastedlandsbonepile03.obj;1.378234000;7.571477000;4.125455000;0.754709600000000;0.000000000000000;0.000000000000000;-0.656059000000000;1;Default
battlegladeboneshumandark.obj;-2.852221000;1.803065000;4.103616000;0.754709600000000;0.000000000000000;0.000000000000000;-0.656059000000000;1;A
blastedlandsbonepile03.obj;-2.182246000;2.690979000;4.125455000;0.754709600000000;0.000000000000000;0.000000000000000;-0.656059000000000;1;A
blastedlandsbonepile02.obj;-2.156111000;1.851081000;4.160525000;0.793353400000000;0.000000000000000;0.000000000000000;-0.608761300000000;1.1;A
blastedlandsbonepile03.obj;4.610685000;3.509015000;4.154913000;0.984807700000000;0.000000000000000;0.000000000000000;0.173648200000000;1;A
blastedlandsbonepile02.obj;4.178938000;2.526398000;4.187308000;0.143492600000000;0.000000000000000;0.000000000000000;-0.989651400000000;1;A
blastedlandsbonepile03.obj;2.945901000;-2.804929000;4.154913000;0.998629500000000;0.000000000000000;0.000000000000000;-0.052335910000000;1;A
blastedlandsbonepile02.obj;2.127099000;-3.498834000;4.187308000;-0.082808210000000;0.000000000000000;0.000000000000000;-0.996565500000000;0.9999999;A
blastedlandsspine01.obj;4.094873000;2.987949000;4.114736000;0.868198800000000;0.000000000000000;0.000000000000000;0.496216500000000;0.9999998;A
blastedlandsspine01.obj;2.253872000;-3.047142000;4.114736000;0.957571300000000;0.000000000000000;0.000000000000000;0.288196300000000;0.9999999;A
brokenbarrel01.obj;3.907865000;-4.229102000;4.118060000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;A
brokenbarrel02.obj;2.622917000;-5.192812000;4.118060000;0.992004900000000;0.000000000000000;0.000000000000000;-0.126199000000000;1;A
brokenbarrel02.obj;-4.906094000;-4.573040000;4.118060000;0.503774000000000;0.000000000000000;0.000000000000000;-0.863835500000000;0.9999999;A
shadowfangbench01.obj;-4.518547000;-0.363835700;4.111756000;0.030538570000000;0.000000000000000;0.000000000000000;-0.999533600000000;1;A
shadowfangchair01.obj;3.796849000;4.127819000;4.125521000;0.500000000000000;0.000000000000000;0.000000000000000;-0.866025400000000;0.7751938;A
shadowfangchair02.obj;-4.500807000;3.242176000;4.134602000;0.913545500000000;0.000000000000000;0.000000000000000;-0.406736600000000;1;A
shadowfangtable01.obj;4.200034000;-0.244372100;4.134276000;0.740218200000000;0.000000000000000;0.000000000000000;0.672366800000000;0.8474576;A
battlegladeboneshumandark.obj;-4.358149000;-3.894943000;4.103616000;0.754709600000000;0.000000000000000;0.000000000000000;-0.656059000000000;1;B
blastedlandsbonepile03.obj;-3.688174000;-3.007029000;4.125455000;0.754709600000000;0.000000000000000;0.000000000000000;-0.656059000000000;1;B
blastedlandsbonepile02.obj;-3.662039000;-3.846927000;4.160525000;0.793353400000000;0.000000000000000;0.000000000000000;-0.608761300000000;1.1;B
blastedlandsbonepile02.obj;3.045130000;3.452062000;4.187308000;0.143492600000000;0.000000000000000;0.000000000000000;-0.989651400000000;1;B
blastedlandsbonepile03.obj;3.476876000;4.434679000;4.154913000;0.984807700000000;0.000000000000000;0.000000000000000;0.173648200000000;1;B
blastedlandsbonepile02.obj;3.782433000;1.802561000;4.180192000;-0.074108410000000;0.000000000000000;0.000000000000000;-0.997250200000000;0.8474576;B
blastedlandsbonepile03.obj;4.465964000;2.402637000;4.152740000;0.999048200000000;0.000000000000000;0.000000000000000;-0.043619340000000;0.8474578;B
blastedlandsspine01.obj;2.961065000;3.913613000;4.114736000;0.868198800000000;0.000000000000000;0.000000000000000;0.496216500000000;0.9999998;B
blastedlandsspine01.obj;3.883171000;2.187167000;4.118690000;0.955019900000000;0.000000000000000;0.000000000000000;0.296541700000000;0.8474575;B
brokenbarrel01.obj;4.553218000;-3.173230000;4.118060000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;B
brokenbarrel02.obj;4.099316000;-4.817428000;4.118060000;0.938191400000000;0.000000000000000;0.000000000000000;-0.346117000000000;1;B
brokenbarrel02.obj;-2.467520000;5.132951000;4.118060000;-0.492423600000000;0.000000000000000;0.000000000000000;-0.870355700000000;1;B
shadowfangbench01.obj;2.298343000;-5.288847000;4.111756000;0.700909200000000;0.000000000000000;0.000000000000000;0.713250500000000;1;B
shadowfangbench01.obj;-4.485806000;-0.351609100;4.111756000;0.061048680000000;0.000000000000000;0.000000000000000;-0.998134800000000;1;B
shadowfangchair01.obj;4.671609000;1.150984000;4.125521000;0.500000000000000;0.000000000000000;0.000000000000000;-0.866025400000000;0.7751938;B
shadowfangchair02.obj;-4.435873000;2.922570000;4.134602000;0.913545500000000;0.000000000000000;0.000000000000000;-0.406736600000000;1;B
shadowfangtable02.obj;3.555116000;-0.105525800;4.076260000;0.923879600000000;0.000000000000000;0.000000000000000;0.382683300000000;0.7172413;B
barrel01.obj;-3.830843000;3.699804000;4.088272000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.8403361;C
barrel01.obj;-4.930827000;-2.580731000;4.088272000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.8403361;C
barrel01.obj;5.279844000;-4.064280000;8.751489000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.8403361;C
bottle01.obj;-2.820804000;4.730092000;5.208323000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;C
bowl.obj;-2.673341000;4.299972000;5.202713000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;C
